config,removed_id,library_name,model_type,model_name,k,verified
ibm-granite/granite-embedding-125m-english,,,,,,
avsolatorio/GIST-large-Embedding-v0,,,,,,
ibm-granite/granite-embedding-125m-english,,,,,,
w601sxs/b1ade-embed,,,,,,
,7566375120d8c9f0c8b66e5fd7625bf7815d3b196789af955d0a59a5ce0a61c4,pandas,name_nodoc,weighted,1.0,True
,7566375120d8c9f0c8b66e5fd7625bf7815d3b196789af955d0a59a5ce0a61c4,pandas,name,ibm-granite/granite-embedding-125m-english,3.0,True
,7566375120d8c9f0c8b66e5fd7625bf7815d3b196789af955d0a59a5ce0a61c4,pandas,code,avsolatorio/GIST-large-Embedding-v0,3.0,True
,7566375120d8c9f0c8b66e5fd7625bf7815d3b196789af955d0a59a5ce0a61c4,pandas,docstring,ibm-granite/granite-embedding-125m-english,3.0,True
,7566375120d8c9f0c8b66e5fd7625bf7815d3b196789af955d0a59a5ce0a61c4,pandas,nodoc,w601sxs/b1ade-embed,3.0,True
,7566375120d8c9f0c8b66e5fd7625bf7815d3b196789af955d0a59a5ce0a61c4,pandas,name_nodoc,weighted,3.0,True
,7566375120d8c9f0c8b66e5fd7625bf7815d3b196789af955d0a59a5ce0a61c4,pandas,name,ibm-granite/granite-embedding-125m-english,5.0,True
,7566375120d8c9f0c8b66e5fd7625bf7815d3b196789af955d0a59a5ce0a61c4,pandas,code,avsolatorio/GIST-large-Embedding-v0,5.0,True
,7566375120d8c9f0c8b66e5fd7625bf7815d3b196789af955d0a59a5ce0a61c4,pandas,docstring,ibm-granite/granite-embedding-125m-english,5.0,True
,7566375120d8c9f0c8b66e5fd7625bf7815d3b196789af955d0a59a5ce0a61c4,pandas,nodoc,w601sxs/b1ade-embed,5.0,True
,7566375120d8c9f0c8b66e5fd7625bf7815d3b196789af955d0a59a5ce0a61c4,pandas,name_nodoc,weighted,5.0,True
,7566375120d8c9f0c8b66e5fd7625bf7815d3b196789af955d0a59a5ce0a61c4,pandas,name,ibm-granite/granite-embedding-125m-english,7.0,True
,7566375120d8c9f0c8b66e5fd7625bf7815d3b196789af955d0a59a5ce0a61c4,pandas,code,avsolatorio/GIST-large-Embedding-v0,7.0,True
,7566375120d8c9f0c8b66e5fd7625bf7815d3b196789af955d0a59a5ce0a61c4,pandas,docstring,ibm-granite/granite-embedding-125m-english,7.0,True
,7566375120d8c9f0c8b66e5fd7625bf7815d3b196789af955d0a59a5ce0a61c4,pandas,nodoc,w601sxs/b1ade-embed,7.0,True
,7566375120d8c9f0c8b66e5fd7625bf7815d3b196789af955d0a59a5ce0a61c4,pandas,name_nodoc,weighted,7.0,True
,7566375120d8c9f0c8b66e5fd7625bf7815d3b196789af955d0a59a5ce0a61c4,pandas,name,ibm-granite/granite-embedding-125m-english,10.0,True
,7566375120d8c9f0c8b66e5fd7625bf7815d3b196789af955d0a59a5ce0a61c4,pandas,code,avsolatorio/GIST-large-Embedding-v0,10.0,True
,7566375120d8c9f0c8b66e5fd7625bf7815d3b196789af955d0a59a5ce0a61c4,pandas,docstring,ibm-granite/granite-embedding-125m-english,10.0,True
,7566375120d8c9f0c8b66e5fd7625bf7815d3b196789af955d0a59a5ce0a61c4,pandas,nodoc,w601sxs/b1ade-embed,10.0,True
,7566375120d8c9f0c8b66e5fd7625bf7815d3b196789af955d0a59a5ce0a61c4,pandas,name_nodoc,weighted,10.0,True
,7566375120d8c9f0c8b66e5fd7625bf7815d3b196789af955d0a59a5ce0a61c4,pandas,name,ibm-granite/granite-embedding-125m-english,15.0,True
,7566375120d8c9f0c8b66e5fd7625bf7815d3b196789af955d0a59a5ce0a61c4,pandas,code,avsolatorio/GIST-large-Embedding-v0,15.0,True
,7566375120d8c9f0c8b66e5fd7625bf7815d3b196789af955d0a59a5ce0a61c4,pandas,docstring,ibm-granite/granite-embedding-125m-english,15.0,True
,7566375120d8c9f0c8b66e5fd7625bf7815d3b196789af955d0a59a5ce0a61c4,pandas,nodoc,w601sxs/b1ade-embed,15.0,True
,7566375120d8c9f0c8b66e5fd7625bf7815d3b196789af955d0a59a5ce0a61c4,pandas,name_nodoc,weighted,15.0,True
,1ed436f4ac892106dba37db1de29403eccc9676a92f880360c5f7d244e41e56e,pandas,name,ibm-granite/granite-embedding-125m-english,1.0,False
,1ed436f4ac892106dba37db1de29403eccc9676a92f880360c5f7d244e41e56e,pandas,code,avsolatorio/GIST-large-Embedding-v0,1.0,True
,1ed436f4ac892106dba37db1de29403eccc9676a92f880360c5f7d244e41e56e,pandas,docstring,ibm-granite/granite-embedding-125m-english,1.0,True
,1ed436f4ac892106dba37db1de29403eccc9676a92f880360c5f7d244e41e56e,pandas,nodoc,w601sxs/b1ade-embed,1.0,True
,1ed436f4ac892106dba37db1de29403eccc9676a92f880360c5f7d244e41e56e,pandas,name_nodoc,weighted,1.0,True
,1ed436f4ac892106dba37db1de29403eccc9676a92f880360c5f7d244e41e56e,pandas,name,ibm-granite/granite-embedding-125m-english,3.0,True
,1ed436f4ac892106dba37db1de29403eccc9676a92f880360c5f7d244e41e56e,pandas,code,avsolatorio/GIST-large-Embedding-v0,3.0,True
,1ed436f4ac892106dba37db1de29403eccc9676a92f880360c5f7d244e41e56e,pandas,docstring,ibm-granite/granite-embedding-125m-english,3.0,True
,1ed436f4ac892106dba37db1de29403eccc9676a92f880360c5f7d244e41e56e,pandas,nodoc,w601sxs/b1ade-embed,3.0,True
,1ed436f4ac892106dba37db1de29403eccc9676a92f880360c5f7d244e41e56e,pandas,name_nodoc,weighted,3.0,True
,1ed436f4ac892106dba37db1de29403eccc9676a92f880360c5f7d244e41e56e,pandas,name,ibm-granite/granite-embedding-125m-english,5.0,True
,1ed436f4ac892106dba37db1de29403eccc9676a92f880360c5f7d244e41e56e,pandas,code,avsolatorio/GIST-large-Embedding-v0,5.0,True
,1ed436f4ac892106dba37db1de29403eccc9676a92f880360c5f7d244e41e56e,pandas,docstring,ibm-granite/granite-embedding-125m-english,5.0,True
,1ed436f4ac892106dba37db1de29403eccc9676a92f880360c5f7d244e41e56e,pandas,nodoc,w601sxs/b1ade-embed,5.0,True
,1ed436f4ac892106dba37db1de29403eccc9676a92f880360c5f7d244e41e56e,pandas,name_nodoc,weighted,5.0,True
,1ed436f4ac892106dba37db1de29403eccc9676a92f880360c5f7d244e41e56e,pandas,name,ibm-granite/granite-embedding-125m-english,7.0,True
,1ed436f4ac892106dba37db1de29403eccc9676a92f880360c5f7d244e41e56e,pandas,code,avsolatorio/GIST-large-Embedding-v0,7.0,True
,1ed436f4ac892106dba37db1de29403eccc9676a92f880360c5f7d244e41e56e,pandas,docstring,ibm-granite/granite-embedding-125m-english,7.0,True
,1ed436f4ac892106dba37db1de29403eccc9676a92f880360c5f7d244e41e56e,pandas,nodoc,w601sxs/b1ade-embed,7.0,True
,1ed436f4ac892106dba37db1de29403eccc9676a92f880360c5f7d244e41e56e,pandas,name_nodoc,weighted,7.0,True
,1ed436f4ac892106dba37db1de29403eccc9676a92f880360c5f7d244e41e56e,pandas,name,ibm-granite/granite-embedding-125m-english,10.0,True
,1ed436f4ac892106dba37db1de29403eccc9676a92f880360c5f7d244e41e56e,pandas,code,avsolatorio/GIST-large-Embedding-v0,10.0,True
,1ed436f4ac892106dba37db1de29403eccc9676a92f880360c5f7d244e41e56e,pandas,docstring,ibm-granite/granite-embedding-125m-english,10.0,True
,1ed436f4ac892106dba37db1de29403eccc9676a92f880360c5f7d244e41e56e,pandas,nodoc,w601sxs/b1ade-embed,10.0,True
,1ed436f4ac892106dba37db1de29403eccc9676a92f880360c5f7d244e41e56e,pandas,name_nodoc,weighted,10.0,True
,1ed436f4ac892106dba37db1de29403eccc9676a92f880360c5f7d244e41e56e,pandas,name,ibm-granite/granite-embedding-125m-english,15.0,True
,1ed436f4ac892106dba37db1de29403eccc9676a92f880360c5f7d244e41e56e,pandas,code,avsolatorio/GIST-large-Embedding-v0,15.0,True
,1ed436f4ac892106dba37db1de29403eccc9676a92f880360c5f7d244e41e56e,pandas,docstring,ibm-granite/granite-embedding-125m-english,15.0,True
,1ed436f4ac892106dba37db1de29403eccc9676a92f880360c5f7d244e41e56e,pandas,nodoc,w601sxs/b1ade-embed,15.0,True
,1ed436f4ac892106dba37db1de29403eccc9676a92f880360c5f7d244e41e56e,pandas,name_nodoc,weighted,15.0,True
,c3de8d37b24fb07584788ad23d5e31b5e5bd2ab56ee68cd5839e4b5a528f728e,pydantic,name,ibm-granite/granite-embedding-125m-english,1.0,False
,c3de8d37b24fb07584788ad23d5e31b5e5bd2ab56ee68cd5839e4b5a528f728e,pydantic,code,avsolatorio/GIST-large-Embedding-v0,1.0,False
,c3de8d37b24fb07584788ad23d5e31b5e5bd2ab56ee68cd5839e4b5a528f728e,pydantic,docstring,ibm-granite/granite-embedding-125m-english,1.0,False
,c3de8d37b24fb07584788ad23d5e31b5e5bd2ab56ee68cd5839e4b5a528f728e,pydantic,nodoc,w601sxs/b1ade-embed,1.0,False
,c3de8d37b24fb07584788ad23d5e31b5e5bd2ab56ee68cd5839e4b5a528f728e,pydantic,name_nodoc,weighted,1.0,False
,c3de8d37b24fb07584788ad23d5e31b5e5bd2ab56ee68cd5839e4b5a528f728e,pydantic,name,ibm-granite/granite-embedding-125m-english,3.0,False
,c3de8d37b24fb07584788ad23d5e31b5e5bd2ab56ee68cd5839e4b5a528f728e,pydantic,code,avsolatorio/GIST-large-Embedding-v0,3.0,False
,c3de8d37b24fb07584788ad23d5e31b5e5bd2ab56ee68cd5839e4b5a528f728e,pydantic,docstring,ibm-granite/granite-embedding-125m-english,3.0,False
,c3de8d37b24fb07584788ad23d5e31b5e5bd2ab56ee68cd5839e4b5a528f728e,pydantic,nodoc,w601sxs/b1ade-embed,3.0,False
,c3de8d37b24fb07584788ad23d5e31b5e5bd2ab56ee68cd5839e4b5a528f728e,pydantic,name_nodoc,weighted,3.0,False
,c3de8d37b24fb07584788ad23d5e31b5e5bd2ab56ee68cd5839e4b5a528f728e,pydantic,name,ibm-granite/granite-embedding-125m-english,5.0,False
,c3de8d37b24fb07584788ad23d5e31b5e5bd2ab56ee68cd5839e4b5a528f728e,pydantic,code,avsolatorio/GIST-large-Embedding-v0,5.0,True
,c3de8d37b24fb07584788ad23d5e31b5e5bd2ab56ee68cd5839e4b5a528f728e,pydantic,docstring,ibm-granite/granite-embedding-125m-english,5.0,False
,c3de8d37b24fb07584788ad23d5e31b5e5bd2ab56ee68cd5839e4b5a528f728e,pydantic,nodoc,w601sxs/b1ade-embed,5.0,False
,c3de8d37b24fb07584788ad23d5e31b5e5bd2ab56ee68cd5839e4b5a528f728e,pydantic,name_nodoc,weighted,5.0,False
,c3de8d37b24fb07584788ad23d5e31b5e5bd2ab56ee68cd5839e4b5a528f728e,pydantic,name,ibm-granite/granite-embedding-125m-english,7.0,False
,c3de8d37b24fb07584788ad23d5e31b5e5bd2ab56ee68cd5839e4b5a528f728e,pydantic,code,avsolatorio/GIST-large-Embedding-v0,7.0,True
,c3de8d37b24fb07584788ad23d5e31b5e5bd2ab56ee68cd5839e4b5a528f728e,pydantic,docstring,ibm-granite/granite-embedding-125m-english,7.0,False
,c3de8d37b24fb07584788ad23d5e31b5e5bd2ab56ee68cd5839e4b5a528f728e,pydantic,nodoc,w601sxs/b1ade-embed,7.0,True
,c3de8d37b24fb07584788ad23d5e31b5e5bd2ab56ee68cd5839e4b5a528f728e,pydantic,name_nodoc,weighted,7.0,False
,c3de8d37b24fb07584788ad23d5e31b5e5bd2ab56ee68cd5839e4b5a528f728e,pydantic,name,ibm-granite/granite-embedding-125m-english,10.0,False
,c3de8d37b24fb07584788ad23d5e31b5e5bd2ab56ee68cd5839e4b5a528f728e,pydantic,code,avsolatorio/GIST-large-Embedding-v0,10.0,True
,c3de8d37b24fb07584788ad23d5e31b5e5bd2ab56ee68cd5839e4b5a528f728e,pydantic,docstring,ibm-granite/granite-embedding-125m-english,10.0,False
,c3de8d37b24fb07584788ad23d5e31b5e5bd2ab56ee68cd5839e4b5a528f728e,pydantic,nodoc,w601sxs/b1ade-embed,10.0,True
,c3de8d37b24fb07584788ad23d5e31b5e5bd2ab56ee68cd5839e4b5a528f728e,pydantic,name_nodoc,weighted,10.0,True
,c3de8d37b24fb07584788ad23d5e31b5e5bd2ab56ee68cd5839e4b5a528f728e,pydantic,name,ibm-granite/granite-embedding-125m-english,15.0,False
,c3de8d37b24fb07584788ad23d5e31b5e5bd2ab56ee68cd5839e4b5a528f728e,pydantic,code,avsolatorio/GIST-large-Embedding-v0,15.0,True
,c3de8d37b24fb07584788ad23d5e31b5e5bd2ab56ee68cd5839e4b5a528f728e,pydantic,docstring,ibm-granite/granite-embedding-125m-english,15.0,False
,c3de8d37b24fb07584788ad23d5e31b5e5bd2ab56ee68cd5839e4b5a528f728e,pydantic,nodoc,w601sxs/b1ade-embed,15.0,True
,c3de8d37b24fb07584788ad23d5e31b5e5bd2ab56ee68cd5839e4b5a528f728e,pydantic,name_nodoc,weighted,15.0,True
,fe88e45b492ebf001c41a793118b4d306591e0c80943cfc17a97f5b04f2756b5,pydantic,name,ibm-granite/granite-embedding-125m-english,1.0,False
,fe88e45b492ebf001c41a793118b4d306591e0c80943cfc17a97f5b04f2756b5,pydantic,code,avsolatorio/GIST-large-Embedding-v0,1.0,False
,fe88e45b492ebf001c41a793118b4d306591e0c80943cfc17a97f5b04f2756b5,pydantic,docstring,ibm-granite/granite-embedding-125m-english,1.0,False
,fe88e45b492ebf001c41a793118b4d306591e0c80943cfc17a97f5b04f2756b5,pydantic,nodoc,w601sxs/b1ade-embed,1.0,False
,fe88e45b492ebf001c41a793118b4d306591e0c80943cfc17a97f5b04f2756b5,pydantic,name_nodoc,weighted,1.0,False
,fe88e45b492ebf001c41a793118b4d306591e0c80943cfc17a97f5b04f2756b5,pydantic,name,ibm-granite/granite-embedding-125m-english,3.0,True
,fe88e45b492ebf001c41a793118b4d306591e0c80943cfc17a97f5b04f2756b5,pydantic,code,avsolatorio/GIST-large-Embedding-v0,3.0,True
,fe88e45b492ebf001c41a793118b4d306591e0c80943cfc17a97f5b04f2756b5,pydantic,docstring,ibm-granite/granite-embedding-125m-english,3.0,True
,fe88e45b492ebf001c41a793118b4d306591e0c80943cfc17a97f5b04f2756b5,pydantic,nodoc,w601sxs/b1ade-embed,3.0,True
,fe88e45b492ebf001c41a793118b4d306591e0c80943cfc17a97f5b04f2756b5,pydantic,name_nodoc,weighted,3.0,True
,fe88e45b492ebf001c41a793118b4d306591e0c80943cfc17a97f5b04f2756b5,pydantic,name,ibm-granite/granite-embedding-125m-english,5.0,True
,fe88e45b492ebf001c41a793118b4d306591e0c80943cfc17a97f5b04f2756b5,pydantic,code,avsolatorio/GIST-large-Embedding-v0,5.0,True
,fe88e45b492ebf001c41a793118b4d306591e0c80943cfc17a97f5b04f2756b5,pydantic,docstring,ibm-granite/granite-embedding-125m-english,5.0,True
,fe88e45b492ebf001c41a793118b4d306591e0c80943cfc17a97f5b04f2756b5,pydantic,nodoc,w601sxs/b1ade-embed,5.0,True
,fe88e45b492ebf001c41a793118b4d306591e0c80943cfc17a97f5b04f2756b5,pydantic,name_nodoc,weighted,5.0,True
,fe88e45b492ebf001c41a793118b4d306591e0c80943cfc17a97f5b04f2756b5,pydantic,name,ibm-granite/granite-embedding-125m-english,7.0,True
,fe88e45b492ebf001c41a793118b4d306591e0c80943cfc17a97f5b04f2756b5,pydantic,code,avsolatorio/GIST-large-Embedding-v0,7.0,True
,fe88e45b492ebf001c41a793118b4d306591e0c80943cfc17a97f5b04f2756b5,pydantic,docstring,ibm-granite/granite-embedding-125m-english,7.0,True
,fe88e45b492ebf001c41a793118b4d306591e0c80943cfc17a97f5b04f2756b5,pydantic,nodoc,w601sxs/b1ade-embed,7.0,True
,fe88e45b492ebf001c41a793118b4d306591e0c80943cfc17a97f5b04f2756b5,pydantic,name_nodoc,weighted,7.0,True
,fe88e45b492ebf001c41a793118b4d306591e0c80943cfc17a97f5b04f2756b5,pydantic,name,ibm-granite/granite-embedding-125m-english,10.0,True
,fe88e45b492ebf001c41a793118b4d306591e0c80943cfc17a97f5b04f2756b5,pydantic,code,avsolatorio/GIST-large-Embedding-v0,10.0,True
,fe88e45b492ebf001c41a793118b4d306591e0c80943cfc17a97f5b04f2756b5,pydantic,docstring,ibm-granite/granite-embedding-125m-english,10.0,True
,fe88e45b492ebf001c41a793118b4d306591e0c80943cfc17a97f5b04f2756b5,pydantic,nodoc,w601sxs/b1ade-embed,10.0,True
,fe88e45b492ebf001c41a793118b4d306591e0c80943cfc17a97f5b04f2756b5,pydantic,name_nodoc,weighted,10.0,True
,fe88e45b492ebf001c41a793118b4d306591e0c80943cfc17a97f5b04f2756b5,pydantic,name,ibm-granite/granite-embedding-125m-english,15.0,True
,fe88e45b492ebf001c41a793118b4d306591e0c80943cfc17a97f5b04f2756b5,pydantic,code,avsolatorio/GIST-large-Embedding-v0,15.0,True
,fe88e45b492ebf001c41a793118b4d306591e0c80943cfc17a97f5b04f2756b5,pydantic,docstring,ibm-granite/granite-embedding-125m-english,15.0,True
,fe88e45b492ebf001c41a793118b4d306591e0c80943cfc17a97f5b04f2756b5,pydantic,nodoc,w601sxs/b1ade-embed,15.0,True
,fe88e45b492ebf001c41a793118b4d306591e0c80943cfc17a97f5b04f2756b5,pydantic,name_nodoc,weighted,15.0,True
,046db522be9a22bae78cabdd5f5868d53cd7d0cb2ce0ed2fd2e765b8cde4c683,pydantic,name,ibm-granite/granite-embedding-125m-english,1.0,False
,046db522be9a22bae78cabdd5f5868d53cd7d0cb2ce0ed2fd2e765b8cde4c683,pydantic,code,avsolatorio/GIST-large-Embedding-v0,1.0,False
,046db522be9a22bae78cabdd5f5868d53cd7d0cb2ce0ed2fd2e765b8cde4c683,pydantic,docstring,ibm-granite/granite-embedding-125m-english,1.0,False
,046db522be9a22bae78cabdd5f5868d53cd7d0cb2ce0ed2fd2e765b8cde4c683,pydantic,nodoc,w601sxs/b1ade-embed,1.0,False
,046db522be9a22bae78cabdd5f5868d53cd7d0cb2ce0ed2fd2e765b8cde4c683,pydantic,name_nodoc,weighted,1.0,False
,046db522be9a22bae78cabdd5f5868d53cd7d0cb2ce0ed2fd2e765b8cde4c683,pydantic,name,ibm-granite/granite-embedding-125m-english,3.0,False
,046db522be9a22bae78cabdd5f5868d53cd7d0cb2ce0ed2fd2e765b8cde4c683,pydantic,code,avsolatorio/GIST-large-Embedding-v0,3.0,True
,046db522be9a22bae78cabdd5f5868d53cd7d0cb2ce0ed2fd2e765b8cde4c683,pydantic,docstring,ibm-granite/granite-embedding-125m-english,3.0,True
,046db522be9a22bae78cabdd5f5868d53cd7d0cb2ce0ed2fd2e765b8cde4c683,pydantic,nodoc,w601sxs/b1ade-embed,3.0,False
,046db522be9a22bae78cabdd5f5868d53cd7d0cb2ce0ed2fd2e765b8cde4c683,pydantic,name_nodoc,weighted,3.0,False
,046db522be9a22bae78cabdd5f5868d53cd7d0cb2ce0ed2fd2e765b8cde4c683,pydantic,name,ibm-granite/granite-embedding-125m-english,5.0,False
,046db522be9a22bae78cabdd5f5868d53cd7d0cb2ce0ed2fd2e765b8cde4c683,pydantic,code,avsolatorio/GIST-large-Embedding-v0,5.0,True
,046db522be9a22bae78cabdd5f5868d53cd7d0cb2ce0ed2fd2e765b8cde4c683,pydantic,docstring,ibm-granite/granite-embedding-125m-english,5.0,True
,046db522be9a22bae78cabdd5f5868d53cd7d0cb2ce0ed2fd2e765b8cde4c683,pydantic,nodoc,w601sxs/b1ade-embed,5.0,True
,046db522be9a22bae78cabdd5f5868d53cd7d0cb2ce0ed2fd2e765b8cde4c683,pydantic,name_nodoc,weighted,5.0,False
,046db522be9a22bae78cabdd5f5868d53cd7d0cb2ce0ed2fd2e765b8cde4c683,pydantic,name,ibm-granite/granite-embedding-125m-english,7.0,False
,046db522be9a22bae78cabdd5f5868d53cd7d0cb2ce0ed2fd2e765b8cde4c683,pydantic,code,avsolatorio/GIST-large-Embedding-v0,7.0,True
,046db522be9a22bae78cabdd5f5868d53cd7d0cb2ce0ed2fd2e765b8cde4c683,pydantic,docstring,ibm-granite/granite-embedding-125m-english,7.0,True
,046db522be9a22bae78cabdd5f5868d53cd7d0cb2ce0ed2fd2e765b8cde4c683,pydantic,nodoc,w601sxs/b1ade-embed,7.0,True
,046db522be9a22bae78cabdd5f5868d53cd7d0cb2ce0ed2fd2e765b8cde4c683,pydantic,name_nodoc,weighted,7.0,True
,046db522be9a22bae78cabdd5f5868d53cd7d0cb2ce0ed2fd2e765b8cde4c683,pydantic,name,ibm-granite/granite-embedding-125m-english,10.0,False
,046db522be9a22bae78cabdd5f5868d53cd7d0cb2ce0ed2fd2e765b8cde4c683,pydantic,code,avsolatorio/GIST-large-Embedding-v0,10.0,True
,046db522be9a22bae78cabdd5f5868d53cd7d0cb2ce0ed2fd2e765b8cde4c683,pydantic,docstring,ibm-granite/granite-embedding-125m-english,10.0,True
,046db522be9a22bae78cabdd5f5868d53cd7d0cb2ce0ed2fd2e765b8cde4c683,pydantic,nodoc,w601sxs/b1ade-embed,10.0,True
,046db522be9a22bae78cabdd5f5868d53cd7d0cb2ce0ed2fd2e765b8cde4c683,pydantic,name_nodoc,weighted,10.0,True
,046db522be9a22bae78cabdd5f5868d53cd7d0cb2ce0ed2fd2e765b8cde4c683,pydantic,name,ibm-granite/granite-embedding-125m-english,15.0,False
,046db522be9a22bae78cabdd5f5868d53cd7d0cb2ce0ed2fd2e765b8cde4c683,pydantic,code,avsolatorio/GIST-large-Embedding-v0,15.0,True
,046db522be9a22bae78cabdd5f5868d53cd7d0cb2ce0ed2fd2e765b8cde4c683,pydantic,docstring,ibm-granite/granite-embedding-125m-english,15.0,True
,046db522be9a22bae78cabdd5f5868d53cd7d0cb2ce0ed2fd2e765b8cde4c683,pydantic,nodoc,w601sxs/b1ade-embed,15.0,True
,046db522be9a22bae78cabdd5f5868d53cd7d0cb2ce0ed2fd2e765b8cde4c683,pydantic,name_nodoc,weighted,15.0,True
,f16bf2754065e30e7957dc4083f7a50e688b5faf1fdaf7d0a86f44d8cfd67594,pydantic,name,ibm-granite/granite-embedding-125m-english,1.0,False
,f16bf2754065e30e7957dc4083f7a50e688b5faf1fdaf7d0a86f44d8cfd67594,pydantic,code,avsolatorio/GIST-large-Embedding-v0,1.0,False
,f16bf2754065e30e7957dc4083f7a50e688b5faf1fdaf7d0a86f44d8cfd67594,pydantic,docstring,ibm-granite/granite-embedding-125m-english,1.0,False
,f16bf2754065e30e7957dc4083f7a50e688b5faf1fdaf7d0a86f44d8cfd67594,pydantic,nodoc,w601sxs/b1ade-embed,1.0,False
,f16bf2754065e30e7957dc4083f7a50e688b5faf1fdaf7d0a86f44d8cfd67594,pydantic,name_nodoc,weighted,1.0,False
,f16bf2754065e30e7957dc4083f7a50e688b5faf1fdaf7d0a86f44d8cfd67594,pydantic,name,ibm-granite/granite-embedding-125m-english,3.0,False
,f16bf2754065e30e7957dc4083f7a50e688b5faf1fdaf7d0a86f44d8cfd67594,pydantic,code,avsolatorio/GIST-large-Embedding-v0,3.0,False
,f16bf2754065e30e7957dc4083f7a50e688b5faf1fdaf7d0a86f44d8cfd67594,pydantic,docstring,ibm-granite/granite-embedding-125m-english,3.0,False
,f16bf2754065e30e7957dc4083f7a50e688b5faf1fdaf7d0a86f44d8cfd67594,pydantic,nodoc,w601sxs/b1ade-embed,3.0,False
,f16bf2754065e30e7957dc4083f7a50e688b5faf1fdaf7d0a86f44d8cfd67594,pydantic,name_nodoc,weighted,3.0,False
,f16bf2754065e30e7957dc4083f7a50e688b5faf1fdaf7d0a86f44d8cfd67594,pydantic,name,ibm-granite/granite-embedding-125m-english,5.0,False
,f16bf2754065e30e7957dc4083f7a50e688b5faf1fdaf7d0a86f44d8cfd67594,pydantic,code,avsolatorio/GIST-large-Embedding-v0,5.0,True
,f16bf2754065e30e7957dc4083f7a50e688b5faf1fdaf7d0a86f44d8cfd67594,pydantic,docstring,ibm-granite/granite-embedding-125m-english,5.0,False
,f16bf2754065e30e7957dc4083f7a50e688b5faf1fdaf7d0a86f44d8cfd67594,pydantic,nodoc,w601sxs/b1ade-embed,5.0,True
,f16bf2754065e30e7957dc4083f7a50e688b5faf1fdaf7d0a86f44d8cfd67594,pydantic,name_nodoc,weighted,5.0,False
,f16bf2754065e30e7957dc4083f7a50e688b5faf1fdaf7d0a86f44d8cfd67594,pydantic,name,ibm-granite/granite-embedding-125m-english,7.0,False
,f16bf2754065e30e7957dc4083f7a50e688b5faf1fdaf7d0a86f44d8cfd67594,pydantic,code,avsolatorio/GIST-large-Embedding-v0,7.0,True
,f16bf2754065e30e7957dc4083f7a50e688b5faf1fdaf7d0a86f44d8cfd67594,pydantic,docstring,ibm-granite/granite-embedding-125m-english,7.0,False
,f16bf2754065e30e7957dc4083f7a50e688b5faf1fdaf7d0a86f44d8cfd67594,pydantic,nodoc,w601sxs/b1ade-embed,7.0,True
,f16bf2754065e30e7957dc4083f7a50e688b5faf1fdaf7d0a86f44d8cfd67594,pydantic,name_nodoc,weighted,7.0,True
,f16bf2754065e30e7957dc4083f7a50e688b5faf1fdaf7d0a86f44d8cfd67594,pydantic,name,ibm-granite/granite-embedding-125m-english,10.0,False
,f16bf2754065e30e7957dc4083f7a50e688b5faf1fdaf7d0a86f44d8cfd67594,pydantic,code,avsolatorio/GIST-large-Embedding-v0,10.0,True
,f16bf2754065e30e7957dc4083f7a50e688b5faf1fdaf7d0a86f44d8cfd67594,pydantic,docstring,ibm-granite/granite-embedding-125m-english,10.0,False
,f16bf2754065e30e7957dc4083f7a50e688b5faf1fdaf7d0a86f44d8cfd67594,pydantic,nodoc,w601sxs/b1ade-embed,10.0,True
,f16bf2754065e30e7957dc4083f7a50e688b5faf1fdaf7d0a86f44d8cfd67594,pydantic,name_nodoc,weighted,10.0,True
,f16bf2754065e30e7957dc4083f7a50e688b5faf1fdaf7d0a86f44d8cfd67594,pydantic,name,ibm-granite/granite-embedding-125m-english,15.0,True
,f16bf2754065e30e7957dc4083f7a50e688b5faf1fdaf7d0a86f44d8cfd67594,pydantic,code,avsolatorio/GIST-large-Embedding-v0,15.0,True
,f16bf2754065e30e7957dc4083f7a50e688b5faf1fdaf7d0a86f44d8cfd67594,pydantic,docstring,ibm-granite/granite-embedding-125m-english,15.0,False
,f16bf2754065e30e7957dc4083f7a50e688b5faf1fdaf7d0a86f44d8cfd67594,pydantic,nodoc,w601sxs/b1ade-embed,15.0,True
,f16bf2754065e30e7957dc4083f7a50e688b5faf1fdaf7d0a86f44d8cfd67594,pydantic,name_nodoc,weighted,15.0,True
,e93f5a2a1cf034e992f9389c74b5506fd8e949b269ed43e6cfbb89dc992f28f7,pydantic,name,ibm-granite/granite-embedding-125m-english,1.0,False
,e93f5a2a1cf034e992f9389c74b5506fd8e949b269ed43e6cfbb89dc992f28f7,pydantic,code,avsolatorio/GIST-large-Embedding-v0,1.0,False
,e93f5a2a1cf034e992f9389c74b5506fd8e949b269ed43e6cfbb89dc992f28f7,pydantic,docstring,ibm-granite/granite-embedding-125m-english,1.0,False
,e93f5a2a1cf034e992f9389c74b5506fd8e949b269ed43e6cfbb89dc992f28f7,pydantic,nodoc,w601sxs/b1ade-embed,1.0,False
,e93f5a2a1cf034e992f9389c74b5506fd8e949b269ed43e6cfbb89dc992f28f7,pydantic,name_nodoc,weighted,1.0,False
,e93f5a2a1cf034e992f9389c74b5506fd8e949b269ed43e6cfbb89dc992f28f7,pydantic,name,ibm-granite/granite-embedding-125m-english,3.0,False
,e93f5a2a1cf034e992f9389c74b5506fd8e949b269ed43e6cfbb89dc992f28f7,pydantic,code,avsolatorio/GIST-large-Embedding-v0,3.0,True
